t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,j_0,j_1,j_2,j_3,j_4,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,v_17,cardinality
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,2.0,2.0,1993.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,15.373510918676368
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,4.0,4.0,1880.0,2005.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,2.0,1.0,134170.0,15.220075970984304
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,1.0,1.0,1971.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,2.0,1.0,134170.0,19.118799163972735
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.06809,-0.090488,0.0441299999999999,0.0438449999999999,-0.057426,0.043496,0.082331,0.093282,-0.05266,2.0,2525793.0,1.0,1.0,1880.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,18.84375547133853
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,1.0,1.0,2002.0,2002.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,14.263635990357828
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.06809,-0.090488,0.0441299999999999,0.0438449999999999,-0.057426,0.043496,0.082331,0.093282,-0.05266,2.0,2525793.0,1.0,1.0,1880.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,18.84375547133853
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,3.0,3.0,1880.0,2002.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,15.843871992544122
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,4.0,4.0,2001.0,2019.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,1.0,1.0,1.0,134170.0,14.417193238248327
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,2011.0,2011.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,2.0,2.0,1.0,134170.0,13.820178962415188
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,7.0,7.0,2010.0,2010.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,13.337621901992508
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,1.0,1.0,2011.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,15.881783136400987
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1996.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,17.709104011432252
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,1995.0,1995.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,2.0,2.0,1.0,134170.0,13.234817431117325
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1880.0,1950.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,2.0,2.0,1.0,134170.0,14.87915244434181
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,1880.0,1993.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,1.0,1.0,1.0,134170.0,18.332679091477672
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,4.0,4.0,1999.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,15.378023850925485
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1880.0,1903.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,11.030667136246942
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1880.0,1977.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,2.0,2.0,1.0,134170.0,16.251556377911925
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,1.0,1.0,2000.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,18.361048492015772
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,2007.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,17.586216740782625
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,7.0,7.0,1968.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,2.0,2.0,1.0,134170.0,16.95013438117036
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,7.0,7.0,2006.0,2006.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,2.0,2.0,1.0,134170.0,12.617237864746105
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,7.0,7.0,1880.0,1987.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,2.0,2.0,1.0,134170.0,15.33028668151819
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,7.0,7.0,1987.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,16.80851175395463
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,1880.0,1949.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,16.215248588491875
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,2004.0,2004.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,1.0,1.0,1.0,134170.0,13.7124195251136
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,1880.0,1972.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,17.442781546313753
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,7.0,7.0,1880.0,2011.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,2.0,1.0,134170.0,18.071237133375515
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1880.0,1988.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,2.0,2.0,1.0,134170.0,16.689069789439728
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,1.0,1.0,1982.0,1982.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,11.944712061043486
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.00096,-0.047658,0.081805,0.009906,-0.036749,0.02174,0.0870809999999999,0.040016,-0.118463,2.0,2525793.0,7.0,7.0,1880.0,2011.0,1.0,4061926.0,1.0,11.0,99.0,113.0,1.0,234997.0,2.0,2.0,1.0,134170.0,18.595239266959446
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.06809,-0.090488,0.0441299999999999,0.0438449999999999,-0.057426,0.043496,0.082331,0.093282,-0.05266,2.0,2525793.0,1.0,1.0,1880.0,2019.0,1.0,4061926.0,1.0,11.0,101.0,101.0,1.0,234997.0,1.0,1.0,1.0,134170.0,18.84375547133853
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.00096,-0.047658,0.081805,0.009906,-0.036749,0.02174,0.0870809999999999,0.040016,-0.118463,2.0,2525793.0,1.0,1.0,1880.0,2006.0,1.0,4061926.0,1.0,11.0,99.0,113.0,1.0,234997.0,2.0,2.0,1.0,134170.0,19.312710157536536
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0137969999999999,-0.065865,0.097209,0.059652,-0.032936,0.039917,0.115474,0.077719,-0.123738,2.0,2525793.0,3.0,3.0,1992.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,2.0,2.0,1.0,134170.0,15.295410224594724
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,0.0049799999999999,-0.010238,0.063032,0.047874,0.006544,0.020121,0.086323,0.062154,-0.122171,2.0,2525793.0,1.0,1.0,1880.0,2006.0,1.0,4061926.0,1.0,11.0,99.0,99.0,1.0,234997.0,1.0,2.0,1.0,134170.0,19.164708098633998
-0.18052,-0.171498,0.166586,0.0,0.0,0.0,0.0,0.0,0.0,-0.002204,0.161061,0.000822,0.0,0.0,0.0,0.049148,-0.038398,0.034771,1.54441576,-2.5088322,0.91622484,0.1625129999999999,1.4524898199999998,-0.030719,-0.049211,0.10266,0.077331,-0.011177,0.034394,0.090687,0.037705,-0.07792,2.0,2525793.0,1.0,7.0,1913.0,2019.0,1.0,4061926.0,1.0,11.0,100.0,100.0,1.0,234997.0,1.0,1.0,1.0,134170.0,19.547685326482885
