t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,j_0,j_1,j_2,j_3,j_4,j_5,j_6,j_7,j_8,j_9,j_10,j_11,j_12,j_13,j_14,j_15,j_16,j_17,j_18,j_19,j_20,j_21,j_22,j_23,j_24,j_25,j_26,j_27,j_28,j_29,c_0,c_1,c_2,c_3,c_4,c_5,c_6,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,cardinality
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.6540765255663208,0.0,0.3728534517154953,0.5152522033476167,0.554607197689245,0.5173055109314626,0.7506588742266895,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.07692307692307665,0.07142857142857117,1.0,1.0,0.0,0.9999999999999999,17.13555899754331
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.0,0.0,0.9473684210526319,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,1.0,0.0,0.9999999999999999,17.705227382434536
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.0,0.0,0.0,0.887931034482758,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,0.0,0.0,0.9999999999999999,18.500367312654227
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.0,0.0,0.0,0.4310344827586192,0.0,1.0,0.1538461538461542,0.14285714285714235,1.0,1.0,0.0,0.9999999999999999,15.04277085766013
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.0,0.0,0.9849624060150379,0.9310344827586192,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,1.0,0.0,0.9999999999999999,14.90482275429421
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8496240601503757,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,0.0,0.0,0.9999999999999999,15.373510918676368
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.5,0.5,0.0,0.8793103448275872,0.0,1.0,0.07692307692307665,0.07142857142857117,0.0,1.0,0.0,0.9999999999999999,15.220075970984304
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.0,0.0,0.6842105263157894,1.0,0.0,1.0,0.07692307692307665,0.07142857142857117,0.0,1.0,0.0,0.9999999999999999,19.118799163972735
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.6540765255663208,0.0,0.3728534517154953,0.5152522033476167,0.554607197689245,0.5173055109314626,0.7506588742266895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,0.0,0.0,0.9999999999999999,18.84375547133853
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.0,0.0,0.9172932330827077,0.8534482758620676,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,1.0,0.0,0.9999999999999999,14.263635990357828
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.6540765255663208,0.0,0.3728534517154953,0.5152522033476167,0.554607197689245,0.5173055109314626,0.7506588742266895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,0.0,0.0,0.9999999999999999,18.84375547133853
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.33333333333333337,0.33333333333333337,0.0,0.8534482758620676,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,1.0,0.0,0.9999999999999999,15.843871992544122
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.5,0.5,0.9097744360902258,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,14.417193238248327
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.0,0.0,0.9849624060150379,0.9310344827586192,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,13.820178962415188
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.9999999999999999,0.9999999999999999,0.977443609022556,0.9224137931034484,0.0,1.0,0.07692307692307665,0.07142857142857117,0.0,0.0,0.0,0.9999999999999999,13.337621901992508
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.2584204239432463,0.22537616664892307,0.5979383839440322,0.2674244182426428,0.6394910093939472,0.34566109873152423,0.7481805823985794,0.0,0.0,0.0,0.0,0.9849624060150379,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,1.0,0.0,0.9999999999999999,15.881783136400987
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.0,0.0,0.8721804511278197,1.0,0.0,1.0,0.1538461538461542,0.14285714285714235,0.0,0.0,0.0,0.9999999999999999,17.709104011432252
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.10453870162564377,0.19967440292416352,0.7097932573301258,0.7489174303617623,0.7575181937252249,0.4524882969718955,0.7719601623835988,0.0,0.0,0.0,0.9999999999999999,0.8646616541353396,0.7931034482758612,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,13.234817431117325
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5516472235663317,0.0,0.2883544579935307,0.0,0.4861362753302656,0.25671835856293274,0.7487224501588909,0.8977420838431973,0.1021981067146181,0.9690255247689581,0.35962252507762127,0.319089025512054,0.4986751132458395,0.5107059188893343,0.5896541103334046,0.7612736638417827,0.22641301941683034,0.0,0.755380842857898,0.3042272668058895,0.1747016934204057,0.7135309726127853,0.2574553247142086,0.0,0.0,0.6175460368275764,0.5834611766901957,0.5892319669738086,0.0,0.4225098765056106,0.3404004812282452,0.13392952198445657,0.663133795860498,0.639517046580212,0.6782941702013237,0.47471397396256243,0.9194139024773669,0.0,0.0,0.0,0.0,0.0,0.4051724137931032,0.0,1.0,0.07692307692307665,0.07142857142857117,1.0,1.0,0.0,0.9999999999999999,14.87915244434181
