attr 0,attr 1,attr 2,attr 3,attr 4,attr 5,attr 6,attr 7,attr 8,attr 9,attr 10,attr 11,attr 12,attr 13,attr 14,attr 15,attr 16,attr 17,attr 18,attr 19,attr 20,attr 21,attr 22,attr 23,attr 24,attr 25,attr 26,attr 27,attr 28,attr 29,attr 30,attr 31,attr 32,attr 33,attr 34,attr 35,attr 36,attr 37,attr 38,attr 39,attr 40,attr 41,attr 42,attr 43,attr 44,attr 45,attr 46,attr 47,attr 48,attr 49,attr 50,attr 51,attr 52,attr 53,attr 54,attr 55,attr 56,attr 57,attr 58,attr 59,attr 60,attr 61,attr 62,attr 63,attr 64,attr 65,attr 66,attr 67,attr 68,attr 69,attr 70,attr 71,attr 72,attr 73,attr 74,attr 75,attr 76,attr 77,attr 78,attr 79,attr 80,attr 81,attr 82,attr 83,attr 84,attr 85,attr 86,attr 87,attr 88,attr 89,attr 90,attr 91,attr 92,attr 93,attr 94,attr 95,attr 96,attr 97,attr 98,attr 99,attr 100,attr 101,attr 102,attr 103,attr 104,attr 105,attr 106,attr 107,attr 108,attr 109,attr 110,attr 111,attr 112,attr 113,attr 114,attr 115,attr 116,attr 117,attr 118,attr 119,attr 120,attr 121,attr 122,attr 123,attr 124,attr 125,attr 126,attr 127,attr 128,attr 129,attr 130,attr 131,attr 132,attr 133,attr 134,attr 135,attr 136,attr 137,attr 138,attr 139,attr 140,attr 141,attr 142,attr 143,attr 144,attr 145,attr 146,attr 147,attr 148,attr 149,attr 150,attr 151,attr 152,attr 153,attr 154,attr 155,attr 156,attr 157,attr 158,attr 159,attr 160,attr 161,attr 162,attr 163,attr 164,attr 165,attr 166,attr 167,attr 168,attr 169,attr 170,attr 171,attr 172,attr 173,attr 174,attr 175,attr 176,attr 177,attr 178,attr 179,attr 180,attr 181,attr 182,attr 183,attr 184,attr 185,attr 186,attr 187,attr 188,attr 189,attr 190,attr 191,attr 192,attr 193,attr 194,attr 195,attr 196,attr 197,attr 198,attr 199,attr 200,attr 201,attr 202,attr 203,attr 204,attr 205,attr 206,attr 207,attr 208,attr 209,attr 210,attr 211,attr 212,attr 213,attr 214,attr 215,attr 216,attr 217,attr 218,attr 219,attr 220,attr 221,attr 222,attr 223,attr 224,attr 225,attr 226,attr 227,attr 228,attr 229,attr 230,attr 231,attr 232,attr 233,attr 234,attr 235,attr 236,attr 237,attr 238,attr 239,attr 240,attr 241,attr 242,attr 243,attr 244,cardinality
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,8071.0,8071.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,-1.0,2002.0,2002.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,3.258096538021482
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,59032.0,59032.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,16753.0,1999.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,1.3862943611198906
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.0,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,0.0,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,58286.0,58286.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,7.0,7.0,0.0,248039.0,0.0,-1.0,0.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,0.6931471805599453
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.0,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,0.0,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,1697.0,1697.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,-1.0,-1.0,0.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,4.02535169073515
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0012882224,0,0,0,0.0,-0.43741912,0,0,-0.7663253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,17821.0,17821.0,2.0,2525785.0,1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,7.0,0.0,248039.0,0.0,-1.0,0.0,2015.0,1.0,1.0,0.0,693.0,0.0,151139.0,3.091042453358316
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.0,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,-1.0,1996.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,15.880449949963985
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.0,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,6368.0,6368.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,-1.0,-1.0,0.0,1968.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,2.8903717578961645
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,4346.0,4346.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,16753.0,2007.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,6.467698726104354
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,0.0,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,117.0,117.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,16753.0,0.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,11.094998023570968
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,-0.8809956,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,7.0,0.0,248039.0,-1.0,16753.0,1978.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,16.210840816652087
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.0,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,0.0,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,1215.0,1215.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,-1.0,16753.0,0.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,8.249313746260636
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,0.0,-1.0,1959.0,2015.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,14.659203929981365
-0.0133585995,0.005924708,0.12758102,0.2252481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11341533,0.16385129,-0.12150401,-0.04540044,0.0,0.0,0.0,0.0,0.18283725,0.12676801,0.16886392,0.019376824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.99999994,0.0,0.0,-1.0,0.0,0.0,-0.99999994,-0.053167976,0,0,0.903703,0,0,0.0,0.9001006,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.8104419,0,0.0,0,0,0,-0.8809956,-0.43741912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1025430.0,6501.0,6501.0,2.0,2525785.0,-1.0,13858.0,-1.0,299869.0,1.0,299996.0,-1.0,-1.0,0.0,5.0,1.0,1.0,0.0,248039.0,-1.0,16753.0,0.0,2010.0,-1.0,2012.0,0.0,693.0,0.0,151139.0,5.429345628954441
